Conversation_Id,Clarity_and_Simplicity,Relevance_and_Accuracy,Tone_and_Supportiveness,Adaptability,Consistency_and_Flow
139,8.5,8.5,8.8,8.7,8.5,8.5,8.5,9.5,8.5,8.5,8.5,9.0,8.5,8.5,8.5,8.5,9.0,8.5,9.4,8.0,8.0,8.5,8.5,8.7,8.5
140,8.5,8.5,8.5,8.2,8.5,8.0,8.5,9.5,8.5,8.4,8.5,8.5,9.5,8.5,8.7,8.9,8.5,8.2,8.2,8.6,9.5,9.0,8.5,9.3,9.0
141,9.0,9.0,8.2,8.5,8.5,8.2,8.5,8.4,8.5,8.5,8.5,9.5,8.5,8.0,8.5,8.5,7.2,8.3,8.0,8.5,8.5,8.5,8.3,8.2,8.5
142,7.5,8.5,8.7,8.5,8.4,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.0,8.7,8.5,8.5,9.2,9.2,8.3,8.5,8.3,8.5,8.5,8.0,8.6
143,8.5,8.5,8.5,8.2,8.5,8.5,8.0,8.5,8.3,8.5,8.0,8.3,8.5,8.5,8.5,9.0,8.5,8.5,7.6,9.0,8.5,8.7,8.0,8.3,7.8
144,8.5,8.3,8.5,8.5,7.8,8.7,8.5,8.6,8.5,8.5,8.0,8.5,8.0,8.7,8.6,8.6,8.0,8.5,8.5,9.3,8.5,8.6,8.5,8.5,8.0
145,7.6,6.5,6.5,8.3,8.0,6.5,6.7,8.5,8.6,6.9,8.5,7.4,7.0,7.5,8.0,8.7,8.5,8.2,8.2,8.5,8.2,9.5,8.2,8.7,8.5
146,8.5,8.5,8.5,8.5,8.3,8.7,8.5,8.4,8.3,8.5,8.5,8.6,8.5,8.6,8.5,8.6,9.5,8.2,8.0,8.6,8.3,8.5,8.5,8.5,8.6
147,8.5,8.5,8.2,8.5,8.6,8.5,8.5,8.5,8.9,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.6,8.5,8.5,8.4,8.6
148,8.2,8.5,8.5,8.5,8.5,8.0,8.7,8.4,8.5,8.5,8.6,8.5,8.5,8.0,8.5,8.2,8.5,8.5,8.6,8.5,8.6,8.0,8.5,8.2,8.5
149,8.5,8.0,8.0,7.4,8.5,5.0,8.0,6.2,3.0,8.0,8.0,8.3,8.5,8.5,6.5,5.0,8.5,8.5,8.3,8.0,4.0,8.5,8.5,8.0,8.3
150,8.2,8.7,8.5,8.7,8.0,8.0,8.5,8.5,8.5,8.2,7.5,8.3,8.5,5.0,8.0,8.5,8.5,8.5,6.8,8.5,8.4,8.5,8.7,8.0,8.5
151,8.5,8.5,8.5,8.5,8.6,7.5,6.5,8.0,8.5,8.5,8.6,8.0,8.8,8.5,8.5,8.5,8.6,8.0,5.0,8.5,4.5,8.0,8.5,8.5,9.0
152,8.5,8.5,8.5,8.5,8.2,8.0,9.4,8.5,8.5,4.0,8.5,9.0,8.5,8.2,8.5,8.0,8.0,9.5,8.5,8.5,8.5,8.0,8.,8.5,7.0
153,8.3,8.5,8.5,8.0,8.0,8.5,8.0,8.3,8.2,8.5,8.5,8.2,8.5,8.0,8.5,8.3,8.5,8.5,8.7,8.5,8.6,8.5,8.5,8.5,8.0
154,8.5,8.5,8.5,8.5,8.7,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.3,8.5,8.3,8.5
155,8.6,8.5,8.5,8.5,8.5,8.6,8.6,8.5,8.3,8.7,8.5,8.2,8.0,9.0,8.5,8.2,8.5,8.2,8.0,8.6,8.5,9.0,9.0,8.0,8.0
156,8.5,8.5,8.5,8.3,8.0,8.5,8.5,8.5,8.5,8.6,9.5,8.6,8.5,8.2,8.5,8.5,8.0,9.6,8.9,8.0,8.0,8.2,8.2,8.5,8.7
157,8.6,8.0,8.5,8.2,8.5,9.2,8.2,8.8,8.2,8.7,8.5,8.5,8.5,8.0,8.7,8.2,8.0,8.5,8.3,8.2,8.5,8.5,9.0,8.5,8.4
158,8.5,8.5,8.5,9.5,9.5,8.5,8.5,8.2,8.5,8.7,8.5,8.0,8.6,8.5,8.2,8.5,9.2,8.5,8.5,8.3,8.2,8.5,8.5,9.5,4.5
159,8.7,8.4,8.0,8.0,8.0,8.5,8.5,8.0,8.5,8.5,8.5,8.0,8.5,8.7,8.5,8.0,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.7,8.5
160,8.5,8.6,8.5,8.4,8.5,8.6,8.5,8.0,8.5,8.5,8.3,8.0,8.6,8.2,8.7,8.6,8.3,8.5,8.5,9.5,8.0,8.5,8.0,9.5,8.5
161,8.0,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.7,8.5,8.5,8.5,8.5,9.3,8.0,8.0,8.0,8.5,8.5,9.5,8.7,8.5
162,8.7,7.2,8.2,8.5,8.5,8.5,8.5,8.5,8.0,8.5,9.0,8.5,8.3,8.5,8.5,8.8,8.5,8.0,8.5,8.5,8.0,8.8,8.6,8.5,8.3
163,8.6,9.5,8.5,8.3,8.5,8.5,8.5,8.5,9.5,9.2,8.7,8.0,8.5,8.5,8.5,8.7,8.5,8.7,8.5,8.5,8.7,8.5,9.5,8.5,8.5
164,8.5,8.6,8.5,8.5,8.7,8.5,8.5,8.5,8.3,9.5,8.5,8.6,8.0,8.2,8.5,9.5,8.5,8.0,8.5,8.5,9.2,8.7,8.3,8.5,9.0
165,8.5,8.5,8.5,8.5,8.3,8.6,8.5,8.5,8.5,9.5,8.9,8.5,8.2,8.6,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.6,8.5,8.5,8.5
166,8.5,8.4,8.5,8.7,8.5,8.5,9.0,8.7,8.3,8.5,8.5,8.5,8.5,8.2,8.5,9.0,8.0,8.5,8.5,8.5,8.5,8.5,9.6,8.3,8.5
167,8.5,8.3,8.5,8.5,8.6,8.5,8.5,8.2,8.5,9.2,8.5,8.5,8.5,8.5,8.7,8.5,8.5,8.5,8.3,8.5,8.0,8.5,8.7,8.0,8.5
168,8.5,8.5,8.0,7.5,8.3,8.5,8.5,9.2,8.2,8.5,8.5,9.5,8.3,8.5,8.5,8.5,9.2,8.0,8.0,8.7,8.0,8.0,8.3,8.2,8.5
169,8.5,8.5,8.5,8.5,8.5,8.7,8.0,8.5,8.5,8.6,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.0,8.7,8.5,9.5,8.5,8.5,8.5,8.5
170,9.5,8.5,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.3,8.5,8.5,8.2,8.0,8.5,8.5,8.0,8.5,8.5,8.0,8.5,8.5,7.5
171,8.5,8.5,8.5,8.5,9.0,8.5,8.2,8.3,8.4,8.5,8.0,8.2,7.5,8.5,8.5,8.5,8.0,8.5,8.5,8.2,8.0,8.4,7.6,8.5,8.3
172,8.5,8.0,8.6,8.0,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.2,8.2,8.9,8.5,7.8,8.3,8.5
173,8.5,8.3,8.5,8.5,8.5,8.5,8.7,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.5,8.2,9.5,8.0,8.5,8.5,8.2,8.5,8.5
174,9.0,8.5,9.5,8.5,8.7,8.5,9.5,8.2,9.5,8.5,8.5,8.5,8.0,8.5,8.3,8.5,8.5,8.3,9.5,8.5,8.6,9.2,8.6,8.0,8.5
175,8.7,8.6,8.5,8.0,8.2,6.,8.5,8.5,8.6,8.7,8.3,8.5,8.7,8.5,8.5,9.5,8.5,8.3,8.5,8.2,8.5,8.5,8.5,8.3,8.5
176,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.2,8.5,8.5,8.5,7.5,8.5,9.5,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.3
177,8.6,8.5,8.5,8.5,8.0,8.5,8.5,8.3,8.5,8.5,8.3,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.0,8.9,8.5,8.5,8.5,8.7,8.5
178,8.0,8.5,8.5,8.5,8.5,8.7,8.5,8.0,9.3,8.2,8.5,8.7,8.0,8.3,8.5,8.5,8.5,8.8,8.0,8.5,8.5,8.5,8.5,8.7,8.5
179,8.2,8.5,8.5,8.5,8.2,8.5,8.5,8.2,8.0,8.5,9.5,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.5
180,8.7,8.5,8.7,8.6,8.5,8.3,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.7,9.3,8.2,8.3,8.3,8.0,8.5,8.5,8.5,8.6
181,8.7,8.5,8.5,9.2,8.0,8.5,8.5,8.5,8.5,8.5,8.3,8.5,8.3,8.5,9.0,9.0,8.5,8.5,8.4,8.5,8.5,8.5,8.6,9.0,9.0
182,8.3,8.5,8.2,8.5,8.5,8.5,8.7,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.8,8.3,8.5,8.5,8.5,8.5,8.5,8.0,8.6,8.2
183,8.5,8.4,8.5,8.5,8.5,8.5,8.0,8.5,8.9,8.3,8.5,8.0,7.8,8.0,8.5,8.5,8.5,8.5,8.6,8.0,8.5,8.6,8.3,8.5,8.3
184,8.5,8.5,8.5,8.5,8.5,8.2,8.0,8.5,8.5,8.7,8.5,8.5,8.2,8.5,8.7,8.2,8.0,8.5,8.5,8.5,8.5,8.2,9.5,8.5,8.5
185,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.0,8.5,8.6,9.5,9.2,8.5,8.5,8.5,8.5,9.2,8.5,8.5,8.5
186,8.5,8.7,8.5,8.5,8.5,8.7,8.6,8.6,8.5,8.5,8.5,8.6,8.7,8.0,8.5,8.5,9.2,8.2,8.5,8.5,9.3,9.3,8.6,8.5,8.5
187,8.5,8.5,8.5,8.0,8.5,8.0,8.5,8.2,8.5,8.5,8.4,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.3
188,8.7,8.5,8.5,8.5,8.3,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.4,8.5,8.5,8.5,8.4,8.2,8.5,8.5,8.5,8.6,8.0,8.5,8.5
189,8.6,8.5,8.2,8.4,8.5,8.6,8.2,8.5,8.7,8.0,8.2,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.7,8.5,8.3,8.5,8.0,8.5,8.5
190,8.6,8.2,8.5,8.5,8.6,9.5,8.5,8.5,9.5,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.2,8.5,9.5,8.5,8.0,8.5,8.5,8.4,8.5
191,7.5,8.5,8.0,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.3,8.5,8.5,8.3,8.0,8.5,8.0,8.5,8.5,9.2,8.9,8.5
192,8.5,8.5,8.2,8.2,8.5,8.2,8.5,8.5,8.5,8.6,8.5,8.0,8.7,8.5,8.5,8.7,8.5,8.5,8.5,8.5,8.2,8.5,8.3,8.5,8.5
193,8.5,8.5,8.5,8.5,8.3,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.5,8.3
194,8.2,8.5,8.5,8.5,8.5,8.5,8.6,8.5,8.3,7.0,9.2,8.7,8.5,8.5,7.2,8.5,8.6,8.6,8.6,8.5,9.5,8.2,9.5,8.0,8.5
195,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.0,8.6,8.0,8.5,8.5,8.5,7.5,8.5,8.5,8.4,8.5,8.7,8.0,8.6,8.2,8.5,8.5
196,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.0,8.6,8.5,8.6,9.5,8.5,8.5,9.0,8.5,8.5,9.5,8.5,8.3,9.0
197,9.5,8.5,8.3,8.7,8.0,8.5,9.5,9.5,9.5,8.5,9.2,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.3
198,8.5,8.5,8.5,8.3,8.5,8.2,8.0,8.5,8.7,9.0,8.5,8.2,8.5,8.5,8.7,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.3,8.5
199,8.3,8.5,8.5,8.5,9.5,8.3,8.5,8.2,9.0,8.5,8.0,9.3,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,9.0,8.5,8.3,8.3,9.0
200,8.5,8.5,8.5,8.0,8.5,8.2,8.5,8.2,8.2,8.5,8.7,8.5,8.0,8.5,8.5,9.0,8.7,8.0,9.4,8.5,8.9,8.7,8.5,8.0,8.8
201,9.5,8.3,8.7,9.0,8.5,7.3,8.7,8.2,8.5,8.5,8.5,9.5,8.5,8.5,8.2,8.0,8.5,8.5,8.5,8.6,8.5,8.5,8.2,8.5,8.0
202,8.5,8.2,8.6,8.5,8.5,8.6,8.5,8.5,8.7,8.5,8.5,8.5,8.5,9.0,8.7,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.5
203,8.2,8.2,8.5,8.5,8.5,8.4,8.5,8.5,8.5,8.5,8.5,9.0,8.5,8.5,8.5,8.5,8.6,8.5,8.5,8.8,8.9,8.5,8.0,8.2,8.5
204,8.5,8.5,8.5,8.7,8.5,8.4,8.6,9.5,8.5,8.5,8.7,8.5,8.3,8.2,8.5,8.0,8.5,8.7,8.5,8.9,8.5,8.3,8.5,8.6,9.2
205,8.3,8.4,8.5,8.5,8.5,8.5,8.5,8.3,8.5,8.7,8.5,8.2,8.0,8.5,8.3,8.9,9.5,8.5,8.9,8.5,8.5,8.5,8.5,8.5,8.5
206,9.5,8.5,8.7,8.5,9.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,9.2,8.5,8.6,8.5,9.2,8.0,9.2,8.5,8.5,8.5,8.5
207,8.0,8.5,8.5,8.5,8.5,9.2,8.7,8.7,8.5,8.5,8.5,8.5,8.5,8.2,8.7,8.5,8.5,8.5,8.5,8.5,8.9,8.5,8.5,8.5,8.8
208,8.7,8.5,8.6,9.5,8.5,8.6,8.5,8.6,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.7,8.5,8.5,8.5,8.7,8.0
209,8.5,8.5,8.3,8.5,8.5,9.0,8.7,8.5,8.5,8.5,8.3,8.3,8.0,8.5,9.5,8.6,8.5,8.5,8.5,8.3,8.5,8.5,8.5,8.5,8.7
210,8.5,8.5,8.5,8.3,8.5,8.5,8.0,8.0,8.5,8.5,8.5,8.5,8.6,8.0,8.0,8.5,8.5,8.5,8.5,8.0,8.5,8.0,8.7,8.5,8.5
211,9.5,8.2,8.7,8.5,9.0,8.5,8.5,9.5,8.5,8.2,8.5,8.5,8.5,8.3,8.5,8.5,9.2,8.5,8.6,8.5,9.0,8.2,8.5,8.5,9.0
212,8.5,8.5,8.5,8.0,9.5,8.3,8.5,8.5,9.5,8.5,8.5,8.5,8.5,8.5,8.5,8.7,8.5,8.7,8.5,8.5,9.6,8.3,9.0,8.5,7.5
213,8.2,8.0,8.3,8.4,8.6,8.9,8.5,8.5,9.5,8.9,8.7,8.5,8.5,8.5,8.0,8.5,8.6,8.5,9.6,8.5,8.5,9.3,9.2,8.5,8.5
214,8.5,9.5,8.7,8.5,8.5,8.0,8.5,8.5,8.5,8.5,9.5,8.5,8.5,8.5,8.5,9.0,9.2,8.7,8.5,8.7,8.5,8.5,8.5,8.3,8.5
215,8.5,8.9,9.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.0,8.0,8.0,8.6,8.5,8.7,8.2,8.0,8.5
216,8.2,8.5,8.5,8.5,8.3,8.7,8.,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.7,8.5,9.0,8.5,9.2,8.5,8.5,8.8,9.5,9.6
217,8.2,8.5,9.5,8.5,8.7,8.5,8.3,8.7,8.5,8.5,8.5,8.3,8.5,8.2,8.3,8.5,8.5,8.6,8.5,8.4,8.5,8.0,9.2,9.0,8.5
218,8.6,8.5,8.5,8.5,8.5,8.0,8.0,8.5,8.0,8.5,8.,8.6,8.0,8.0,8.5,8.0,8.5,8.6,7.5,8.8,9.6,8.0,6.0,6.0,3.0
219,8.5,8.5,8.5,9.6,9.5,8.5,9.5,8.5,9.5,9.0,8.2,8.5,8.5,8.5,8.2,8.5,8.2,8.5,8.5,8.5,8.6,8.5,8.7,8.5,9.0
220,8.6,8.9,8.6,8.5,8.5,8.5,8.5,9.5,8.5,9.0,7.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.7,8.5,8.5,8.0,9.5,8.5
221,8.0,8.5,8.3,8.5,8.6,8.3,8.2,9.5,8.5,8.5,8.5,8.5,8.6,9.0,8.5,9.2,9.6,8.5,9.2,8.3,8.5,8.2,8.7,9.5,9.6
222,8.9,8.5,8.5,8.5,8.5,8.3,8.5,8.5,8.0,8.3,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.3,8.7,8.7,8.5,8.7,8.5,9.0
223,8.5,8.5,9.2,9.5,8.5,8.5,8.6,8.0,8.5,8.0,8.7,8.6,9.0,8.9,8.5,8.5,8.5,8.5,8.0,8.5,8.5,9.0,8.5,8.5,8.5
224,8.2,8.5,8.5,8.7,9.0,8.5,8.5,8.5,8.5,8.3,8.5,8.2,8.5,8.5,8.5,8.8,9.6,8.5,8.5,8.5,8.6,8.5,8.5,8.0,9.4
225,8.5,8.5,8.5,8.5,8.5,8.5,9.0,8.5,8.5,8.6,8.5,8.5,8.2,8.0,8.3,9.5,8.5,8.5,8.5,8.7,8.5,8.0,8.5,9.0,8.5
226,8.5,8.9,7.9,9.0,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.3,8.5,8.5,9.0,8.7,8.5,8.5,8.5,8.5,8.5
227,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.4,9.3,8.5,8.5,8.5,8.7,8.0,8.5,8.5,8.7,8.5,8.5,8.6,8.5,8.9,8.2,8.6,8.3
228,8.0,8.7,8.5,7.2,8.5,7.8,8.7,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.4,8.5,8.7,7.5,8.5,8.2,6.7,8.7,8.0,8.5,8.5
229,8.5,8.7,8.4,8.5,8.5,8.5,8.7,8.0,8.6,8.5,8.3,8.5,8.5,8.5,8.3,8.6,8.0,8.5,8.2,8.7,8.5,8.7,8.5,8.5,8.5
230,8.5,8.7,8.2,8.5,8.5,8.5,9.0,8.0,8.3,7.2,9.5,9.2,8.2,8.2,8.5,8.5,8.5,8.7,8.5,9.5,8.5,8.5,8.5,8.5,8.5
231,8.5,8.5,8.5,9.0,8.2,8.5,9.0,8.9,8.0,9.5,8.5,8.5,9.5,8.6,8.2,8.0,8.2,8.3,9.5,8.2,8.5,8.7,8.5,8.0,9.0
232,8.0,8.5,8.4,8.5,8.7,8.0,6.5,8.3,8.5,7.2,8.7,8.5,8.2,8.0,8.0,8.5,8.5,7.8,8.7,8.0,8.4,7.5,8.0,8.5,8.5
233,8.5,8.5,8.0,8.7,8.5,8.2,8.6,3.0,8.0,4.0,8.0,8.0,0.0,8.5,8.0,8.0,5.0,3.0,8.5,8.5,8.3,9.3,8.0,4.5,8.5
234,8.5,8.5,8.5,8.5,9.2,8.5,8.5,8.5,8.2,8.3,8.0,8.3,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.5,9.3,8.0,8.5
235,8.9,8.6,8.5,8.3,8.5,8.9,8.3,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.3,8.0,9.0,8.0,8.5,8.8,8.5,8.5,8.5,8.8,8.8
236,8.5,9.5,8.5,9.5,8.5,8.9,8.5,8.0,9.5,8.5,8.5,8.5,8.5,8.6,8.2,8.5,8.5,8.0,8.2,9.5,8.7,8.5,8.0,8.5,9.0
237,8.5,9.5,8.5,8.0,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.6,8.7,8.5,8.5,8.2,8.0,8.5,8.3,8.7,8.5
238,8.6,8.5,8.5,8.6,8.9,8.5,9.5,8.3,8.2,8.6,8.5,8.7,8.5,8.5,9.2,8.5,8.7,8.5,8.5,8.5,8.5,8.5,8.9,8.5,8.5
239,8.5,8.5,8.5,9.5,8.5,8.5,8.5,8.5,8.5,8.5,6.0,8.5,8.3,8.5,8.5,8.7,8.5,9.5,8.6,8.5,8.9,8.0,8.5,8.5,8.7
240,8.0,8.5,8.5,8.6,8.6,8.5,9.6,8.5,8.5,8.6,8.0,8.5,8.5,7.0,8.5,8.5,8.5,8.0,8.0,8.0,8.5,8.,8.5,8.5,8.5
241,8.4,8.5,8.0,9.2,9.5,8.5,8.5,8.3,8.5,8.0,8.5,8.6,8.5,8.5,8.5,8.2,8.5,8.0,7.5,8.0,8.5,8.5,8.5,8.5,8.5
242,8.5,8.0,8.5,8.0,8.3,8.3,8.5,7.5,8.5,8.0,8.5,8.5,8.,8.5,8.6,8.5,8.,8.5,8.5,8.0,8.5,8.0,8.5,8.9,8.5
243,8.0,4.0,8.5,8.6,8.7,8.5,8.5,8.5,8.5,8.0,8.5,8.9,8.5,8.7,8.5,9.4,8.2,8.0,8.5,8.5,8.5,8.7,8.5,8.5,8.5
244,8.5,8.0,8.0,8.5,8.5,8.5,8.5,8.5,8.8,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.3,8.5,8.5,8.3,8.5,8.5,8.0,7.0
245,8.5,8.5,8.5,8.3,8.5,8.6,8.0,8.2,7.0,8.5,8.2,8.5,8.5,8.5,8.2,8.5,7.3,8.0,8.5,8.5,8.5,7.5,8.0,8.5,8.5
246,8.5,8.5,8.5,8.5,8.5,8.3,9.0,9.0,9.5,8.5,8.5,8.5,8.5,9.5,8.6,8.5,8.5,8.5,9.5,8.5,8.9,8.5,8.5,8.5,8.5
247,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.0,8.2,8.5,8.7,8.0,8.5,8.5,8.5,8.5,8.3,8.3,8.5,9.5,8.5,8.7,8.5,8.5,8.5
248,8.5,9.5,8.5,9.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,9.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.2,8.5,8.9,8.5
249,8.5,8.5,8.5,9.6,8.5,8.0,8.5,8.0,8.5,8.4,8.5,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.3,8.0,8.5,8.5,8.6,8.2,8.5
250,8.5,8.5,8.5,8.5,8.5,8.5,9.5,8.9,8.5,9.5,8.5,8.5,9.5,8.2,8.5,8.5,8.5,9.5,9.0,8.5,8.5,8.7,8.5,8.3,8.0
251,8.5,8.5,8.5,8.0,8.7,8.5,8.5,8.6,8.5,8.0,8.5,8.0,8.0,8.0,8.5,8.5,8.2,8.2,8.2,8.5,8.5,8.5,8.5,8.5,8.2
252,8.0,8.5,8.5,8.2,8.5,8.3,8.5,8.0,8.3,8.5,8.7,8.7,8.5,8.3,8.5,8.5,8.8,8.5,8.5,8.5,8.5,8.7,8.5,8.5,8.5
253,8.3,8.6,8.5,8.3,8.5,8.5,8.5,8.5,8.5,8.0,8.0,8.5,9.5,8.3,8.5,8.6,8.5,8.5,8.6,8.5,8.5,8.5,8.6,9.5,8.6
254,8.5,8.3,8.5,8.2,8.7,8.7,8.6,8.5,8.5,8.3,8.5,8.5,8.7,8.5,8.6,8.5,8.5,8.6,8.2,8.5,8.3,8.5,8.9,8.9,8.5
255,8.5,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.3,9.0,8.5,8.5,8.5,8.6,8.0,8.5,8.5,8.3,9.4,8.0,9.2,8.5,8.5,8.0
256,9.5,8.5,8.2,8.2,8.6,8.3,8.3,8.0,8.7,8.3,8.5,8.2,9.2,8.5,8.6,8.6,8.0,8.5,8.7,8.5,8.3,8.6,8.5,8.6,8.5
257,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.6,8.5,8.8,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.0
258,8.0,8.7,8.5,8.5,8.5,8.5,8.2,8.5,8.5,8.5,8.0,8.9,8.3,8.5,8.5,8.5,8.0,8.4,9.0,8.5,8.5,8.5,8.5,8.5,8.5
259,8.5,8.5,8.5,8.4,8.5,8.5,8.5,8.5,9.0,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.4,8.5,8.6,9.0,8.5,8.5
260,8.3,8.6,8.0,8.3,8.5,9.0,8.5,8.5,8.0,8.2,8.6,8.7,8.5,8.5,7.8,8.5,8.6,8.2,7.5,8.5,8.5,8.5,8.5,9.5,8.5
261,8.5,8.2,8.5,8.5,8.0,9.5,8.5,8.7,9.5,8.5,8.7,8.5,8.6,8.0,8.5,8.5,8.5,9.2,8.6,8.5,8.5,8.0,8.2,8.5,8.5
262,8.5,8.2,8.3,9.5,8.5,8.5,8.0,8.5,8.5,9.0,9.3,8.5,8.5,8.5,8.5,8.5,8.6,8.5,7.0,8.5,4.0,9.5,8.0,8.5,7.5
263,8.3,8.7,9.0,8.2,8.5,8.5,8.5,8.0,8.5,8.6,8.0,8.6,8.5,8.3,8.5,9.5,8.5,8.5,9.2,8.6,8.5,8.5,8.6,8.5,8.5
264,9.5,8.6,8.8,8.6,8.7,8.0,8.5,8.0,8.5,8.6,8.5,8.0,9.4,8.5,9.0,8.5,8.5,8.0,8.0,8.5,8.5,8.5,8.5,8.5,8.7
265,8.3,9.2,8.5,8.5,8.5,8.7,8.0,8.0,9.2,8.9,8.5,8.5,8.5,8.2,8.7,9.4,8.0,8.5,8.5,8.5
266,8.5,8.5,8.5,8.3,8.5,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.7,8.5,8.7,8.3,8.4,9.0,8.5,8.5,8.5,8.7,9.2,8.6,8.5
267,8.5,8.7,8.5,8.3,8.5,8.6,9.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.5,9.5,8.5,8.3,8.7,8.5,8.3,8.5,8.7
268,8.3,8.5,8.5,8.5,9.0,8.5,8.5,8.2,8.5,8.5,8.7,8.9,8.5,8.5,8.0,8.5,9.0,8.9,8.7,8.5,8.5,8.5,8.5,9.0,8.5
269,9.0,8.5,9.2,8.5,8.7,8.2,8.5,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.5,8.5,9.4,8.5,8.0,8.5,8.5,8.5,8.0,8.5,8.9
270,8.3,8.7,8.3,8.3,8.5,8.5,8.0,8.7,8.6,8.3,8.5,8.6,9.5,8.5,8.5,8.6,8.3,8.2,8.5,8.2,8.7,8.5,8.5,8.5,8.5
271,8.5,8.3,8.5,9.5,9.5,8.0,9.2,8.5,8.5,8.5,8.5,9.0,8.3,8.5,8.5,8.5,8.5,9.3,8.7,8.9,9.5
272,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.3,8.5,9.5,8.5,8.5,8.5,9.0,9.5,8.5,8.0,8.5,8.7,9.5,8.0,7.0,8.5,8.5,8.5
273,8.9,8.2,8.5,8.2,8.5,8.4,8.5,8.0,8.5,8.5,8.3,8.5,8.5,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.3,8.7,8.5,8.3,8.7
274,8.5,8.5,8.3,8.5,8.5,8.5,8.9,8.5,8.5,8.7,8.7,8.5,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,9.2,9.6,8.5
275,8.5,8.5,8.2,8.5,8.5,8.7,9.0,8.0,8.5,8.5,8.5,8.5,8.5,8.2,8.5,8.7,8.5,8.5,8.7,8.5,8.6,8.3,9.0,8.3,8.5
